name,description,tag1,tag2,tag3,difficulty,cat_text,baemin_category
아귀지리,아귀지리는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,찌개 및 전골류,한식
오리백숙,오리백숙은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,찌개 및 전골류,한식
가자미,가자미는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#spicy,3,찌개 및 전골류,한식
광어,광어는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#spicy,3,찌개 및 전골류,한식
국수전골,국수전골은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,찌개 및 전골류,한식
고추장찌개,고추장찌개는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#veggie,3,찌개 및 전골류,한식
김치전골,김치전골은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#pancake,#spicy,3,찌개 및 전골류,한식
내장전골,내장전골은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#pancake,#everyday,3,찌개 및 전골류,한식
어묵국물,어묵국물은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,국 및 탕류,한식
올갱이해장국,올갱이해장국은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,국 및 탕류,한식
조개탕,조개탕은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#seafood,3,국 및 탕류,한식
갈치찌개,갈치찌개는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#seafood,3,찌개 및 전골류,한식
개고기전골,개고기전골은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#pancake,#everyday,3,찌개 및 전골류,한식
뼈다귀해장국,뼈다귀해장국은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,국 및 탕류,한식
선지해장국,선지해장국은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,국 및 탕류,한식
고기국,고기국은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#beef,3,국 및 탕류,한식
꼬리곰탕,꼬리곰탕은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,국 및 탕류,한식
몸국,몸국은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,국 및 탕류,한식
고디국,고디국은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,국 및 탕류,한식
망둥어찌개,망둥어찌개는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,찌개 및 전골류,한식
닭백숙,닭백숙은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#chicken,#everyday,3,국 및 탕류,한식
미역냉국,미역냉국은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#veggie,3,국 및 탕류,한식
흑임자,흑임자는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#porridge,#everyday,3,죽 및 스프류,한식
굴죽,굴죽은 굴을 넣어 부드럽게 끓인 죽 요리입니다.,#korean,#porridge,#seafood,3,죽 및 스프류,한식
합죽,합죽은 합을 넣어 부드럽게 끓인 죽 요리입니다.,#korean,#porridge,#everyday,3,죽 및 스프류,한식
복죽,복죽은 복을 넣어 부드럽게 끓인 죽 요리입니다.,#korean,#porridge,#everyday,3,죽 및 스프류,한식
오리감자죽,오리감자죽은 오리감자를 넣어 부드럽게 끓인 죽 요리입니다.,#korean,#porridge,#veggie,3,죽 및 스프류,한식
굴국,굴국은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#seafood,3,국 및 탕류,한식
내장탕,내장탕은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,국 및 탕류,한식
비빔냉면,비빔냉면은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#noodle,#everyday,3,면 및 만두류,한식
오븐스파게티,오븐스파게티는 스파게티에 오븐을 더해 향을 살린 서양식 면 요리입니다.,#western,#noodle,#everyday,4,면 및 만두류,카페-디저트
짬뽕라면,짬뽕라면은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#chinese,#noodle,#everyday,3,면 및 만두류,중식
회냉면,회냉면은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#noodle,#everyday,3,면 및 만두류,한식
쟁반짜장,쟁반짜장은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#chinese,#everyday,#classic,3,면 및 만두류,중식
식우동,식우동은 장국에 면과 재료를 넣어 간단히 즐기는 일본식 면 요리입니다.,#japanese,#noodle,#everyday,3,면 및 만두류,돈까스-회
해물칼국수,해물칼국수는 칼로 썬 도톰한 면을 멸치나 닭 육수에 끓여 먹는 면 요리입니다.,#korean,#soup,#everyday,3,면 및 만두류,한식
막국수,막국수는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,면 및 만두류,한식
도미,도미는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#spicy,3,찌개 및 전골류,한식
비빔막국수,비빔막국수는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,면 및 만두류,한식
호박나물,호박나물은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#veggie,#everyday,2,나물·숙채류,한식
배추숙주나물,배추숙주나물은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#veggie,#everyday,2,나물·숙채류,한식
삼치튀김,삼치튀김은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#fried,#everyday,3,튀김류,한식
돼지등심,돼지등심은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#braised,#pork,3,조림류,한식
시지조림,시지조림은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#western,#braised,#everyday,3,조림류,양식
오징어포조림,오징어포조림은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#braised,#seafood,3,조림류,한식
달걀후라이,달걀후라이는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,전·적 및 부침류,한식
북어구이,북어구이는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#grilled,#everyday,2,구이류,한식
돼지고기찜,돼지고기찜은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#steamed,#pork,3,찜류,한식
동태,동태는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#seafood,3,찌개 및 전골류,한식
돼지갈비전골,돼지갈비전골은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#pancake,#pork,3,찌개 및 전골류,한식
유부국,유부국은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,국 및 탕류,한식
케이크_핫,케이크_핫은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#western,#baked,#everyday,3,빵 및 과자류,카페-디저트
하이라이스,하이라이스는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,밥류,한식
피자_핫,피자_핫은 재료의 맛을 살려 간단히 즐기는 요리입니다.,"#western,pizza",#chicken,#everyday,3,빵 및 과자류,피자
허니브레드,허니브레드는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,빵 및 과자류,카페-디저트
호떡_아이스,호떡_아이스는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#western,#ricecake,#everyday,4,빵 및 과자류,카페-디저트
피자빵,피자빵은 반죽을 숙성해 구워낸 담백한 빵입니다.,"#western,pizza",#baked,#chicken,3,빵 및 과자류,피자
햄치콘듬뿍베이글_피자,햄치콘듬뿍베이글_피자는 햄치콘듬뿍베이글_를 올려 구운 피자 요리입니다.,"#western,pizza",#baked,#everyday,3,빵 및 과자류,피자
바토베듬뿍베이글_피자,바토베듬뿍베이글_피자는 바토베듬뿍베이글_를 올려 구운 피자 요리입니다.,"#western,pizza",#baked,#everyday,3,빵 및 과자류,피자
자몽홍차,자몽홍차는 얼음과 함께 상큼하게 즐기는 음료입니다.,#korean,#sweet,#everyday,3,음료 및 차류,카페-디저트
자몽홍차_아이스,자몽홍차_아이스는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
자몽홍차_핫,자몽홍차_핫은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
자몽차,자몽차는 얼음과 함께 상큼하게 즐기는 음료입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
자몽차_아이스,자몽차_아이스는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
자몽차_핫,자몽차_핫은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
유자차_핫,유자차_핫은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
유자차_아이스,유자차_아이스는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
유자차,유자차는 얼음과 함께 상큼하게 즐기는 음료입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
오미자차_아이스,오미자차_아이스는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
오미자차_핫,오미자차_핫은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
우롱차_아이스,우롱차_아이스는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
우롱차_핫,우롱차_핫은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
머핀,머핀은 버터와 설탕의 조화를 살린 달콤한 디저트입니다.,#western,#everyday,#classic,3,빵 및 과자류,카페-디저트
모닝빵,모닝빵은 반죽을 숙성해 구워낸 담백한 빵입니다.,#western,#baked,#everyday,3,빵 및 과자류,카페-디저트
에이드,에이드는 얼음과 함께 상큼하게 즐기는 음료입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
오미자차,오미자차는 얼음과 함께 상큼하게 즐기는 음료입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
버거,버거는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#western,#beef,#everyday,3,빵 및 과자류,패스트푸드
버거_핫,버거_핫은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#western,#everyday,#classic,3,빵 및 과자류,패스트푸드
바게트,바게트는 반죽을 숙성해 구워낸 담백한 빵입니다.,#western,#everyday,#classic,3,빵 및 과자류,카페-디저트
페퍼로니_피자,페퍼로니_피자는 페퍼로니_를 올려 구운 피자 요리입니다.,#western,#chicken,#everyday,3,빵 및 과자류,패스트푸드
버터빵,버터빵은 반죽을 숙성해 구워낸 담백한 빵입니다.,#western,#baked,#everyday,3,빵 및 과자류,카페-디저트
번,번은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,빵 및 과자류,카페-디저트
번_핫,번_핫은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,빵 및 과자류,카페-디저트
티_아이스,티_아이스는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
식혜_아이스,식혜_아이스는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
쌍화차_아이스,쌍화차_아이스는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
쌍화차_핫,쌍화차_핫은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,음료 및 차류,카페-디저트
도넛_아이스,도넛_아이스는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#western,#dessert,#sweet,3,빵 및 과자류,카페-디저트
꿀떡,꿀떡은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#ricecake,#sweet,4,빵 및 과자류,카페-디저트
증편,증편은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,빵 및 과자류,카페-디저트
마늘빵,마늘빵은 반죽을 숙성해 구워낸 담백한 빵입니다.,#korean,#baked,#everyday,3,빵 및 과자류,카페-디저트
모카빵,모카빵은 반죽을 숙성해 구워낸 담백한 빵입니다.,#korean,#baked,#everyday,3,빵 및 과자류,카페-디저트
초코,초코는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#baked,#sweet,3,빵 및 과자류,카페-디저트
카스텔라,카스텔라는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,빵 및 과자류,카페-디저트
크로와상,크로와상은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#western,#everyday,#classic,3,빵 및 과자류,카페-디저트
풋고추볶음,풋고추볶음은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#stirfry,#spicy,2,볶음류,한식
햄볶음,햄볶음은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#stirfry,#veggie,2,볶음류,한식
병어조림,병어조림은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#braised,#everyday,3,조림류,한식
오징어채조림,오징어채조림은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#braised,#seafood,3,조림류,한식
김튀김,김튀김은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#fried,#everyday,3,튀김류,한식
미역튀각,미역튀각은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#veggie,#everyday,3,튀김류,한식
고사리나물무침,고사리나물무침은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#veggie,1,나물·숙채류,한식
고춧잎나물무침,고춧잎나물무침은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#veggie,1,나물·숙채류,한식
도라지나물무침,도라지나물무침은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#veggie,1,나물·숙채류,한식
머위,머위는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#veggie,1,나물·숙채류,한식
무나물무침,무나물무침은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#veggie,1,나물·숙채류,한식
방풍나물무침,방풍나물무침은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#veggie,1,나물·숙채류,한식
비름나물무침,비름나물무침은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#veggie,1,나물·숙채류,한식
또띠아,또띠아는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#western,#everyday,#classic,3,빵 및 과자류,카페-디저트
또띠아_핫,또띠아_핫은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#western,#chicken,#everyday,3,빵 및 과자류,치킨
롤빵,롤빵은 반죽을 숙성해 구워낸 담백한 빵입니다.,#korean,#baked,#sweet,3,빵 및 과자류,카페-디저트
시래기나물무침,시래기나물무침은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#veggie,1,나물·숙채류,한식
씀바귀나물무침,씀바귀나물무침은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#veggie,1,나물·숙채류,한식
호박오가리나물무침,호박오가리나물무침은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#veggie,1,나물·숙채류,한식
가죽나물무침,가죽나물무침은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#veggie,1,생채·무침류,한식
겉절이,겉절이는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,1,생채·무침류,한식
김무침,김무침은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#everyday,1,생채·무침류,한식
민들레잎무침,민들레잎무침은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#everyday,1,생채·무침류,한식
버섯무침,버섯무침은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#veggie,1,생채·무침류,한식
톳나물무침,톳나물무침은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#veggie,1,생채·무침류,한식
해초무침,해초무침은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#everyday,1,생채·무침류,한식
나박김치,나박김치는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#fermented,#spicy,4,김치류,한식
물김치,물김치는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#fermented,#veggie,2,김치류,한식
가자미식해,가자미식해는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,젓갈류,한식
갈치젓,갈치젓은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#seafood,#spicy,3,젓갈류,한식
멸치젓,멸치젓은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#seafood,#spicy,3,젓갈류,한식
새우젓,새우젓은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#seafood,#spicy,3,젓갈류,한식
오징어젓,오징어젓은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#seafood,#spicy,3,젓갈류,한식
꽃게장,꽃게장은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,젓갈류,한식
단무지,단무지는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,장아찌·절임류,한식
무짠지,무짠지는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,장아찌·절임류,한식
무초절임,무초절임은 재료의 맛을 살려 간단히 즐기는 요리입니다.,"#korean,chicken",#pickled,#chicken,4,장아찌·절임류,치킨
감자빵,감자빵은 반죽을 숙성해 구워낸 담백한 빵입니다.,#korean,#baked,#veggie,3,빵 및 과자류,카페-디저트
건포도빵,건포도빵은 반죽을 숙성해 구워낸 담백한 빵입니다.,#korean,#baked,#everyday,3,빵 및 과자류,카페-디저트
기타빵,기타빵은 반죽을 숙성해 구워낸 담백한 빵입니다.,#korean,#baked,#veggie,3,빵 및 과자류,카페-디저트
깨찰빵,깨찰빵은 반죽을 숙성해 구워낸 담백한 빵입니다.,#korean,#baked,#everyday,3,빵 및 과자류,카페-디저트
메밀국수,메밀국수는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,면 및 만두류,한식
우동볶음,우동볶음은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#japanese,#stirfry,#everyday,2,면 및 만두류,돈까스-회
오리죽,오리죽은 오리를 넣어 부드럽게 끓인 죽 요리입니다.,#korean,#porridge,#everyday,3,죽 및 스프류,한식
냉국,냉국은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#veggie,3,국 및 탕류,한식
달걀탕,달걀탕은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#veggie,3,국 및 탕류,한식
도가니탕,도가니탕은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,국 및 탕류,한식
묵국,묵국은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,국 및 탕류,한식
장어탕,장어탕은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,국 및 탕류,한식
재첩국,재첩국은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,국 및 탕류,한식
옥수수,옥수수는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#everyday,#classic,3,찜류,한식
콩나물찜,콩나물찜은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#steamed,#veggie,2,찜류,한식
곱창구이,곱창구이는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#grilled,#beef,2,구이류,한식
김구이,김구이는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#grilled,#everyday,2,구이류,한식
떡갈비,떡갈비는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#ricecake,#beef,4,구이류,한식
버섯구이,버섯구이는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#grilled,#veggie,2,구이류,한식
버섯구이표고버섯,버섯구이표고버섯은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#grilled,#veggie,2,구이류,한식
삼겹살구이,삼겹살구이는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#grilled,#pork,2,구이류,한식
오리고기구이,오리고기구이는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#grilled,#everyday,2,구이류,한식
조개구이,조개구이는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#grilled,#seafood,2,구이류,한식
고구마전,고구마전은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#pancake,#veggie,3,전·적 및 부침류,한식
메밀전,메밀전은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#pancake,#everyday,3,전·적 및 부침류,한식
산적,산적은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#pork,#everyday,3,전·적 및 부침류,한식
닭발볶음,닭발볶음은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#stirfry,#chicken,2,볶음류,한식
당근볶음,당근볶음은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#stirfry,#everyday,2,볶음류,한식
브로콜리볶음,브로콜리볶음은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#stirfry,#everyday,2,볶음류,한식
새우볶음,새우볶음은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#stirfry,#seafood,2,볶음류,한식
와플,와플은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#western,#everyday,#classic,3,빵 및 과자류,카페-디저트
와플_아이스,와플_아이스는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#western,#dessert,#everyday,3,빵 및 과자류,카페-디저트
샌드위치_핫,샌드위치_핫은 재료의 맛을 살려 간단히 즐기는 요리입니다.,"#western,chicken",#chicken,#everyday,3,빵 및 과자류,치킨
야채빵,야채빵은 반죽을 숙성해 구워낸 담백한 빵입니다.,#korean,#baked,#everyday,3,빵 및 과자류,카페-디저트
불고기_피자,불고기_피자는 불고기_를 올려 구운 피자 요리입니다.,"#western,pizza",#beef,#everyday,3,빵 및 과자류,피자
팥빵,팥빵은 반죽을 숙성해 구워낸 담백한 빵입니다.,#korean,#baked,#everyday,3,빵 및 과자류,카페-디저트
타르트,타르트는 버터와 설탕의 조화를 살린 달콤한 디저트입니다.,#western,#dessert,#everyday,3,빵 및 과자류,카페-디저트
크림빵,크림빵은 반죽을 숙성해 구워낸 담백한 빵입니다.,#korean,#baked,#everyday,3,빵 및 과자류,카페-디저트
크림빵_아이스,크림빵_아이스는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#baked,#everyday,3,빵 및 과자류,카페-디저트
케이크_아이스,케이크_아이스는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#western,#baked,#everyday,3,빵 및 과자류,카페-디저트
치즈빵,치즈빵은 반죽을 숙성해 구워낸 담백한 빵입니다.,#korean,#baked,#everyday,3,빵 및 과자류,카페-디저트
치아바타,치아바타는 반죽을 숙성해 구워낸 담백한 빵입니다.,#western,#everyday,#classic,3,빵 및 과자류,카페-디저트
찰떡빵,찰떡빵은 반죽을 숙성해 구워낸 담백한 빵입니다.,#korean,#ricecake,#veggie,4,빵 및 과자류,카페-디저트
맥앤치즈_피자,맥앤치즈_피자는 맥앤치즈_를 올려 구운 피자 요리입니다.,#western,#everyday,#classic,3,빵 및 과자류,피자
베이직치즈_피자,베이직치즈_피자는 베이직치즈_를 올려 구운 피자 요리입니다.,#western,#everyday,#classic,3,빵 및 과자류,피자
불고기치즈_피자,불고기치즈_피자는 불고기치즈_를 올려 구운 피자 요리입니다.,#western,#beef,#everyday,3,빵 및 과자류,피자
유부조림,유부조림은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#braised,#everyday,3,조림류,한식
망둥어찜,망둥어찜은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#steamed,#everyday,3,찜류,한식
멸치,멸치는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#seafood,3,국 및 탕류,한식
버섯국,버섯국은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#veggie,3,국 및 탕류,한식
삼색,삼색은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,국 및 탕류,한식
감자밥,감자밥은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#rice,#veggie,3,밥류,한식
양파장아찌,양파장아찌는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#pickled,#everyday,4,장아찌·절임류,한식
오이모듬무침,오이모듬무침은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#everyday,1,생채·무침류,한식
양배추김치,양배추김치는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#fermented,#spicy,4,김치류,한식
깻잎장아찌,깻잎장아찌는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#pickled,#everyday,4,장아찌·절임류,한식
북어채,북어채는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#salad,#spicy,1,생채·무침류,한식
감자연근튀김,감자연근튀김은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#fried,#veggie,3,튀김류,한식
껍질콩볶음,껍질콩볶음은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#stirfry,#veggie,2,볶음류,한식
오리,오리는 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#beef,#everyday,3,구이류,한식
가지냉국,가지냉국은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#korean,#soup,#everyday,3,국 및 탕류,한식
나폴리탄,나폴리탄은 재료의 맛을 살려 간단히 즐기는 요리입니다.,#western,#noodle,#everyday,3,면 및 만두류,카페-디저트
